2.738612787525830303e-02 1.803647840087372056e-01 1.825741858350553670e+01
2.745849688774178524e-02 1.858830792554119760e-01 1.825741858350553670e+01
2.753105713843142024e-02 1.878653350738870298e-01 1.825741858350553670e+01
2.760380913268230263e-02 1.905436727655920315e-01 1.825741858350553670e+01
2.767675337718500730e-02 2.001403421769336610e-01 1.825741858350553670e+01
2.774989037996901386e-02 2.224482368872837401e-01 1.825741858350553670e+01
2.782322065040631828e-02 2.008642947090543140e-01 1.825741858350553670e+01
2.789674469921496480e-02 2.099858745883735611e-01 1.825741858350553670e+01
2.797046303846255355e-02 2.372322531181908778e-01 1.825741858350553670e+01
2.804437618156989040e-02 2.314970490222966193e-01 1.825741858350553670e+01
2.811848464331445988e-02 3.241114785675620613e-01 1.825741858350553670e+01
2.819278893983413053e-02 2.726347862931464139e-01 1.825741858350553670e+01
2.826728958863066257e-02 2.871452419903712250e-01 1.825741858350553670e+01
2.834198710857330564e-02 3.113089878583846781e-01 1.825741858350553670e+01
2.841688201990248686e-02 3.352527331715727810e-01 1.825741858350553670e+01
2.849197484423339477e-02 3.730516329616479498e-01 1.825741858350553670e+01
2.856726610455954593e-02 3.845141736526921372e-01 1.825741858350553670e+01
2.864275632525657700e-02 4.173614421552293563e-01 1.825741858350553670e+01
2.871844603208573155e-02 5.212456520648632852e-01 1.825741858350553670e+01
2.879433575219763480e-02 5.288668093513350099e-01 1.825741858350553670e+01
2.887042601413596088e-02 5.559019524579834615e-01 1.825741858350553670e+01
2.894671734784101322e-02 5.884745203544058390e-01 1.825741858350553670e+01
2.902321028465355141e-02 6.426250654141449914e-01 1.825741858350553670e+01
2.909990535731837163e-02 6.747391983977686358e-01 1.825741858350553670e+01
2.917680309998810576e-02 7.173207982792626503e-01 1.825741858350553670e+01
2.925390404822691276e-02 7.383926585108314677e-01 1.825741858350553670e+01
2.933120873901415640e-02 7.513496296490059789e-01 1.825741858350553670e+01
2.940871771074825627e-02 8.135441973332853127e-01 1.825741858350553670e+01
2.948643150325030646e-02 8.299050941482584154e-01 1.825741858350553670e+01
2.956435065776794741e-02 8.387591429587499814e-01 1.825741858350553670e+01
2.964247571697909561e-02 8.399942626045902028e-01 1.825741858350553670e+01
2.972080722499565938e-02 8.310862144938678808e-01 1.825741858350553670e+01
2.979934572736745932e-02 8.121097945504204274e-01 1.825741858350553670e+01
2.987809177108588857e-02 7.905870036998219330e-01 1.825741858350553670e+01
2.995704590458782984e-02 7.633630652224500102e-01 1.825741858350553670e+01
3.003620867775944406e-02 7.313162223082727564e-01 1.825741858350553670e+01
3.011558064193993467e-02 6.857159741615691528e-01 1.825741858350553670e+01
3.019516234992550979e-02 6.521150264561709209e-01 1.825741858350553670e+01
3.027495435597309797e-02 6.172940131729743873e-01 1.825741858350553670e+01
3.035495721580432418e-02 5.782378316161366216e-01 1.825741858350553670e+01
3.043517148660933661e-02 5.611286960795760503e-01 1.825741858350553670e+01
3.051559772705062651e-02 4.732102846294333753e-01 1.825741858350553670e+01
3.059623649726702851e-02 4.336021556853654202e-01 1.825741858350553670e+01
3.067708835887756474e-02 4.062831693434412195e-01 1.825741858350553670e+01
3.075815387498530978e-02 3.773387211654433693e-01 1.825741858350553670e+01
3.083943361018143606e-02 3.519073497820381369e-01 1.825741858350553670e+01
3.092092813054899553e-02 4.091718593151987271e-01 1.825741858350553670e+01
3.100263800366699282e-02 3.031835955767319124e-01 1.825741858350553670e+01
3.108456379861428837e-02 3.011971143856099764e-01 1.825741858350553670e+01
3.116670608597350151e-02 2.815480743164397448e-01 1.825741858350553670e+01
3.124906543783510793e-02 2.562152704694710126e-01 1.825741858350553670e+01
3.133164242780130115e-02 2.610726151081533275e-01 1.825741858350553670e+01
3.141443763099006914e-02 2.451632273489930958e-01 1.825741858350553670e+01
3.149745162403919801e-02 2.374758137421442705e-01 1.825741858350553670e+01
3.158068498511019950e-02 2.624482537663876403e-01 1.825741858350553670e+01
3.166413829389248119e-02 2.070011226506837665e-01 1.825741858350553670e+01
3.174781213160721843e-02 2.085331326324612045e-01 1.825741858350553670e+01
3.183170708101156626e-02 1.781588348601906568e-01 1.825741858350553670e+01
3.191582372640260068e-02 1.960240508490184996e-01 1.825741858350553670e+01
3.200016265362142648e-02 1.903879529091317691e-01 1.825741858350553670e+01
3.208472445005728507e-02 1.856067397921505602e-01 1.825741858350553670e+01
3.216950970465156517e-02 1.817064407273924487e-01 1.825741858350553670e+01
3.225451900790202164e-02 1.755183245389995428e-01 1.825741858350553670e+01
3.233975295186680005e-02 1.705293355405181621e-01 1.825741858350553670e+01
3.242521213016855836e-02 1.714148922664689989e-01 1.825741858350553670e+01
3.251089713799866499e-02 1.690446602139147880e-01 1.825741858350553670e+01
3.259680857212131355e-02 3.266972977350627305e-01 1.825741858350553670e+01
3.268294703087760988e-02 1.653259775709623181e-01 1.825741858350553670e+01
3.276931311418988108e-02 1.634650245932819379e-01 1.825741858350553670e+01
3.285590742356571392e-02 1.646739611410043547e-01 1.825741858350553670e+01
3.294273056210222234e-02 1.645539817195386667e-01 1.825741858350553670e+01
3.302978313449028008e-02 1.651139666787755367e-01 1.825741858350553670e+01
3.311706574701858002e-02 1.636636569942849229e-01 1.825741858350553670e+01
3.320457900757806807e-02 1.644265622878669231e-01 1.825741858350553670e+01
3.329232352566596775e-02 1.655114981414392561e-01 1.825741858350553670e+01
3.338029991239020722e-02 1.643393024949838521e-01 1.825741858350553670e+01
3.346850878047356870e-02 1.688008937283390076e-01 1.825741858350553670e+01
3.355695074425794205e-02 1.658901581383805113e-01 1.825741858350553670e+01
3.364562641970869628e-02 3.409643533119486869e-01 1.825741858350553670e+01
3.373453642441887057e-02 1.751753098667987174e-01 1.825741858350553670e+01
3.382368137761354587e-02 1.776005068292421385e-01 1.825741858350553670e+01
3.391306190015415389e-02 1.857897426787619433e-01 1.825741858350553670e+01
3.400267861454270985e-02 1.792432521217966479e-01 1.825741858350553670e+01
3.409253214492629497e-02 1.939609083713821625e-01 1.825741858350553670e+01
3.418262311710125456e-02 2.013911654249560812e-01 1.825741858350553670e+01
3.427295215851768051e-02 2.071811168313891505e-01 1.825741858350553670e+01
3.436351989828372727e-02 2.242491248475344534e-01 1.825741858350553670e+01
3.445432696716994869e-02 2.266140232660731613e-01 1.825741858350553670e+01
3.454537399761377359e-02 2.351985005375694382e-01 1.825741858350553670e+01
3.463666162372389806e-02 2.445046848723249344e-01 1.825741858350553670e+01
3.472819048128459457e-02 2.539601167552627548e-01 1.825741858350553670e+01
3.481996120776031239e-02 2.725024107369546922e-01 1.825741858350553670e+01
3.491197444229995200e-02 2.862339267133839904e-01 1.825741858350553670e+01
3.500423082574146555e-02 3.939852601790398423e-01 1.825741858350553670e+01
3.509673100061620060e-02 3.148042126691373288e-01 1.825741858350553670e+01
3.518947561115341044e-02 3.346022223144347052e-01 1.825741858350553670e+01
3.528246530328481290e-02 3.543290498628992036e-01 1.825741858350553670e+01
3.537570072464894105e-02 3.767459066349932995e-01 1.825741858350553670e+01
3.546918252459580617e-02 4.015418759889785028e-01 1.825741858350553670e+01
3.556291135419135940e-02 4.356989345417647264e-01 1.825741858350553670e+01
3.565688786622194656e-02 4.740824054709544266e-01 1.825741858350553670e+01
3.575111271519902656e-02 5.761879488415748707e-01 1.825741858350553670e+01
3.584558655736355681e-02 5.696937108191449939e-01 1.825741858350553670e+01
3.594031005069067697e-02 5.916171905627096717e-01 1.825741858350553670e+01
3.603528385489426777e-02 6.465209444063132471e-01 1.825741858350553670e+01
3.613050863143147523e-02 7.026844543081848249e-01 1.825741858350553670e+01
3.622598504350743598e-02 7.572339657222196818e-01 1.825741858350553670e+01
3.632171375607979452e-02 8.172682079567782365e-01 1.825741858350553670e+01
3.641769543586337310e-02 8.702850862733273463e-01 1.825741858350553670e+01
3.651393075133486932e-02 9.198165985402428912e-01 1.825741858350553670e+01
3.661042037273738031e-02 9.719459735014310819e-01 1.825741858350553670e+01
3.670716497208521834e-02 9.973612194014602750e-01 1.825741858350553670e+01
3.680416522316848349e-02 1.050511172397944337e+00 1.825741858350553670e+01
3.690142180155779605e-02 1.038404777121231026e+00 1.825741858350553670e+01
3.699893538460902881e-02 1.087712058194540976e+00 1.825741858350553670e+01
3.709670665146795610e-02 1.081168281632097994e+00 1.825741858350553670e+01
3.719473628307504859e-02 1.068663417434489560e+00 1.825741858350553670e+01
3.729302496217020563e-02 9.634410424338445411e-01 1.825741858350553670e+01
3.739157337329745284e-02 1.002036908281913830e+00 1.825741858350553670e+01
3.749038220280980632e-02 9.830183395585546657e-01 1.825741858350553670e+01
3.758945213887392861e-02 9.351732800965365522e-01 1.825741858350553670e+01
3.768878387147506226e-02 8.930249575522493100e-01 1.825741858350553670e+01
3.778837809242174828e-02 8.553944338337678976e-01 1.825741858350553670e+01
3.788823549535061397e-02 8.114052718330104774e-01 1.825741858350553670e+01
3.798835677573131342e-02 7.438474871810841771e-01 1.825741858350553670e+01
3.808874263087128759e-02 6.680315734445316789e-01 1.825741858350553670e+01
3.818939375992060070e-02 6.216289823096015077e-01 1.825741858350553670e+01
3.829031086387694321e-02 6.762554559669698984e-01 1.825741858350553670e+01
3.839149464559030861e-02 5.563626792474696270e-01 1.825741858350553670e+01
3.849294580976810043e-02 5.080596920529973914e-01 1.825741858350553670e+01
3.859466506297987154e-02 4.749143363104792459e-01 1.825741858350553670e+01
3.869665311366234789e-02 4.794087966828486369e-01 1.825741858350553670e+01
3.879891067212435513e-02 4.202419313720547334e-01 1.825741858350553670e+01
3.890143845055167582e-02 3.952138687400970629e-01 1.825741858350553670e+01
3.900423716301210791e-02 3.757177812777223180e-01 1.825741858350553670e+01
